"Ativo","Data","roic","roe","roa","margem_liquida","margem_ebit","divida_liquida_ebitda","receita_liquida","ebit","deprec","deprec2","deprec3","deprec4","lucro_liquido","ativo_total","passivo_circulante","total_emprestimos_e_financiamentos","caixa_e_equivalentes","aplicacoes_financeiras","patrimonio_liquido","participacao_nao_controladora_acionistas","total_emprestimos_e_financiamentos_lp","capital_investido","ebitda","divida_bruta","divida_liquida"
"PETR4<XBSP>","2T2010",9.4425965172,17.841741982,8.4021024148,16.085144278,22.950745663,1.5431200093,199553939,45799117,"-",14833094,"-","-",31452705,382029847,63321107000,25618767,"-","-",176974123,2932856,92153877,320117641,60632211,117772644,93562778000
"PETR4<XBSP>","3T2010",7.4003714428,10.946008751,6.4999185242,15.987129795,22.694282208,1.0866591521,206415363,46844485,"-",15151252,"-","-",32716589,507697010,65310035000,22686151,"-","-",297360982,4117783,91974017,417781193,61995737,114660168,67368235000
"PETR4<XBSP>","4T2010",7.1199664031,11.572775159,6.9045223365,16.833510282,21.369064552,1.0185109537,213273669,45574588,"-",14881076,"-","-",35189366,519970003,56834675000,15668290,30323259,26017297000,306765182,3458118,102247022,422463062,60455664,117915312,61574756000
"PETR4<XBSP>","1T2011",7.1681648482,12.350641659,7.2115074669,18.054944504,21.834761971,1.0468731659,217662098,47526001,"-",15174351,"-","-",38448055,544945300,60590324000,16595449,43344819,20015772000,314781580,3410560,112404458,437589834,62700352,128999907,65639316000
"PETR4<XBSP>","2T2011",7.0858480499,12.984226123,7.6405225799,18.790766532,21.46553208,1.0720459546,225499465,48404660,"-",15637881,"-","-",41096002,554583506,60821150000,16737001,34672618,24969264000,322711601,3631129,111561428,450857475,64042541,128298429,68656547000
"PETR4<XBSP>","3T2011",6.5301126526,11.629009918,6.6162615036,16.393545789,20.187617114,1.4485983111,234939442,47428675,"-",15925041,"-","-",38865469,582124890,67711238000,20019053,33659195,21410792000,328404790,2791978,126825020,479362718,63353716,146844073,91774086000
"PETR4<XBSP>","4T2011",5.8693187254,9.9660622857,5.5260974613,13.559724438,18.11344861,1.6621260648,244176142,44228720,"-",17739496,"-","-",33313097,599149983,68212334000,18966329,35747240,16808467000,329838881,2384730,136588365,497348271,61968216,155554694,1.02998987E11
"PETR4<XBSP>","1T2012",5.6067758334,9.2506039705,5.0896684496,12.266900313,16.955570144,1.7063844736,255509674,43323122,"-",18930844,"-","-",31542354,615818443,65952463000,18018198,39904492,18002805000,336256418,2565967,146118300,509976881,62253966,164136498,1.06229201E11
"PETR4<XBSP>","2T2012",4.4224864699,5.3295684272,2.8758793615,6.8913145032,13.722675906,2.3730407978,262088198,35965514,"-",20160138,"-","-",19253690,628027804,62912120000,17610771,26318336,19668450000,336775922,2113094,161564477,536739669,56125652,179175248,1.33188462E11
"PETR4<XBSP>","3T2012",3.9857907857,5.3455034685,2.8488744537,6.7806580273,12.111727391,2.4534502271,271702111,32907819,"-",21585057,"-","-",18484127,646683148,64248495000,15340941,30187316,22673562000,342457453,2190925,171215496,544914716,54492876,186556437,1.33695559E11
"PETR4<XBSP>","4T2012",3.6162229692,6.0675506911,3.0926454627,7.4487883235,11.186327722,2.7679135244,281379482,31476031,"-",21766102,"-","-",21182442,677716287,69620583000,15319805,27628003,21315726000,343079673,2353980,180993544,574471780,53242133,196313349,1.4736962E11
"PETR4<XBSP>","1T2013",3.2816103915,5.7355364989,2.7853490667,6.7297394873,10.276868437,2.8390642728,287780798,29574854,"-",23399387,"-","-",19661398,695313138,68529092000,14564371,27235077,19301607000,335437267,2227710,182369588,594811733,52974241,196933959,1.50397275E11
"PETR4<XBSP>","2T2013",3.8180061679,7.9160228278,3.5935254904,9.1752523756,12.344913896,2.8721543874,293359778,36215012,"-",25066168,"-","-",27208115,749027663,68163988000,18199051,51249525,21782051000,338265117,1760431,230841535,626031150,61281180,249040586,1.7600901E11
"PETR4<XBSP>","3T2013",3.3988381241,7.2349512596,3.2729697733,8.3504937947,11.239000521,3.2002956768,297267163,33409858,"-",26887739,"-","-",25036431,758432791,69960159000,18189128,39349918,18545838000,341312244,1789943,232676767,648766004,60297597,250865895,1.92970139E11
"PETR4<XBSP>","4T2013",3.5267394518,6.5859337515,3.055498589,7.5459641117,11.268479595,3.5265124853,304889934,34356460,"-",28467224,"-","-",23570367,752966638,82524531000,18782899,37171824,9100565000,347939893,1393791,249037996,642952617,62823684,267820895,2.21548506E11
"PETR4<XBSP>","1T2014",3.2033650982,5.8907245511,2.613095652,6.6764735881,10.230109652,3.7451691079,313899392,32112252,"-",29207892,"-","-",21270050,802014652,83746333000,21843616,68466530,10025962000,354490592,1279056,286303185,661619443,61320144,308146801,2.29654309E11
"PETR4<XBSP>","2T2014",2.8463910282,5.6508828401,2.5575368892,6.3458080902,9.1218523238,4.0657264363,322571337,29424481,"-",29934161,"-","-",20028200,800370000,75256000000,23535000,58140000,8236000000,360700000,1540000,284177000,682273000,59358642,307712000,2.41336E11
"PETR4<XBSP>","3T2014",1.7805193112,3.2093239991,1.3470693517,3.2974230524,5.5775122252,5.4504458671,333248019,18586949,"-",29373531,"-","-",11294528,815741000,84708000000,28243000,49624000,20674000000,341325000,1071000,303461000,688978000,47960480,331704000,2.61406E11
"PETR4<XBSP>","4T2014",-2.1483753392,-7.0558248209,-2.763384276,-6.500622665,-6.4982506078,32.191873074,337260000,-21916000,"-",30677000,"-","-",-21587000,793375000,82659000000,31565000,44239000,24763000000,308848000,1874000,319470000,673279000,8761000,351035000,2.82033E11
"PETR4<XBSP>","1T2015",-1.5279286203,-7.5829538913,-2.7864722314,-7.0234012385,-5.0010906843,21.355956512,330068000,-16507000,"-",32069918,"-","-",-21650000,831948000,90359000000,39721000,34450000,33828000000,303758000,1954000,360918000,713032000,15562918,400639000,3.32361E11
"PETR4<XBSP>","2T2015",-1.454530893,-8.8767723648,-3.1962099339,-8.3808088175,-4.7862001202,18.296616393,327713000,-15685000,"-",33388000,"-","-",-26078000,859299000,1.00596E11,44655000,81166000,10478000000,307220000,2183000,370894000,711714000,17703000,415549000,3.23905E11
"PETR4<XBSP>","3T2015",-0.39293357718,-9.1246193923,-2.850159195,-8.256549794,-1.4273497629,12.885853377,321575000,-4590000,"-",35813000,"-","-",-24498000,931562000,1.09719E11,53376000,99870000,4379000000,289439000,1543000,453208000,770970000,31223000,506584000,4.02335E11
"PETR4<XBSP>","4T2015",-1.1682497755,-13.635870197,-3.9073027935,-10.934964152,-4.100261785,15.439888127,321638000,-13188000,"-",38574000,"-","-",-34836000,900135000,1.11572E11,57382000,97845000,3047000000,254731000,3199000,435467000,745053000,25386000,492849000,3.91957E11
"PETR4<XBSP>","1T2016",-1.6041869795,-15.046005188,-4.6650216491,-12.618773258,-5.6117019602,14.849817144,317622000,-17824000,"-",42707000,"-","-",-41412000,859160000,1.07458E11,62126000,77778000,2729000000,262666000,3717000,387889000,733321000,24883000,450015000,3.69508E11
"PETR4<XBSP>","2T2016",-1.8581710811,-14.562355607,-4.8988674523,-12.973828394,-6.4307651481,12.904841402,308999000,-19871000,"-",45628000,"-","-",-41573000,818332000,83681000000,36513000,62940000,2430000000,271395000,3897000,361247000,705794000,25757000,397760000,3.3239E11
"PETR4<XBSP>","3T2016",-3.4970001825,-19.612161089,-6.3977360727,-17.29020232,-12.209836374,25.848590711,297203000,-36288000,"-",48883000,"-","-",-54272000,803206000,82830000000,37101000,70060000,2542000000,259535000,2481000,361064000,684875000,12595000,398165000,3.25563E11
"PETR4<XBSP>","4T2016",1.5904405024,-5.1613694543,-1.6206076192,-4.6162447937,5.832498788,4.830757401,282589000,16482000,"-",48543000,"-","-",-14824000,804945000,81167000000,31855000,69108000,2556000000,250230000,2513000,353929000,683969000,65025000,385784000,3.1412E11
"PETR4<XBSP>","1T2017",2.2131950167,-3.0159376008,-0.99702301643,-2.7999016453,8.1349312408,4.331323394,280617000,22828000,"-",46660000,"-","-",-9129000,788046000,78477000000,34971000,60874000,2909000000,257820000,2696000,329787000,680757000,69488000,364758000,3.00975E11
"PETR4<XBSP>","2T2017",2.9821524816,-3.2411236712,-1.0474547493,-3.0634145635,11.166044742,3.8883914463,276293000,30851000,"-",45093000,"-","-",-9183000,808054000,69968000000,25985000,77970000,3317000000,258635000,2509000,350602000,682784000,75944000,376587000,2.953E11
"PETR4<XBSP>","3T2017",4.808239973,3.2167821593,1.0585044846,3.0644069262,17.732792647,3.0187457433,277672000,49239000,"-",43262000,"-","-",7541000,803870000,71248000000,23429000,74431000,5744000000,261764000,2755000,335983000,675876000,92501000,359412000,2.79237E11
"PETR4<XBSP>","4T2017",3.6052686,0.13983212727,0.045338929544,0.13288919438,13.314651298,3.4984236957,283695000,37773000,"-",42478000,"-","-",-446000,831515000,82535000000,23244000,74494000,6237000000,263985000,5624000,338239000,691493000,80251000,361483000,2.80752E11
"PETR4<XBSP>","1T2018",3.9354005243,0.97028654956,0.32700238912,0.92998057221,14.223008996,3.2232991213,289791000,41217000,"-",42769000,"-","-",2066000,824153000,78116000000,15474000,66362000,3905000000,271963000,5790000,325505000,691244000,83986000,340979000,2.70712E11
"PETR4<XBSP>","2T2018",3.9511491587,4.2073696808,1.4223516433,3.9369771151,13.863732543,3.3050222253,307190000,42588000,"-",43350000,"-","-",11822000,850282000,84649000000,15353000,65536000,4060000000,282139000,5309000,338270000,711390000,85938000,353623000,2.84027E11
"PETR4<XBSP>","3T2018",4.7477800734,6.1949860724,2.1168587238,5.499538408,15.695924802,3.0548617726,333628000,52366000,"-",43165000,"-","-",18200000,866756000,94072000000,16235000,56803000,4164000000,290365000,5810000,336566000,727952000,95531000,352801000,2.91834E11
"PETR4<XBSP>","4T2018",5.9498672269,9.4158557961,3.102712113,7.6315759384,18.544689512,2.4771382761,349836000,64876000,"-",43646000,"-","-",25779000,860473000,97068000000,14296000,53854000,4198000000,277225000,6318000,312580000,719649000,108522000,326876000,2.68824E11
"PETR4<XBSP>","1T2019",4.8511829174,8.2389086292,2.5090429012,6.7008278602,17.183305475,3.4575414739,355374000,61065000,"-",46593000,"-","-",22849000,949087000,1.13539E11,36083000,36476000,4370000000,282659000,6372000,376995000,830785000,107658000,413078000,3.72232E11
"PETR4<XBSP>","2T2019",6.7935122159,10.818375143,3.4679170534,10.01007766,24.77160791,2.4102980419,334403000,82837000,"-",50198000,"-","-",31643000,965248000,1.38346E11,44380000,64052000,2456000000,303619000,5799000,342782000,804774000,133035000,387162000,3.20654E11
"PETR4<XBSP>","3T2019",6.6512885223,11.43168912,3.8303234844,11.306091432,25.270599054,2.3503281473,313194000,79146000,"-",54483000,"-","-",34086000,924465000,1.3366E11,54861000,54882000,5427000000,306252000,3501000,319520000,785357000,133629000,374381000,3.14072E11
"PETR4<XBSP>","4T2019",6.5943581396,13.696065682,4.4243534904,13.555228374,27.031381826,2.2671911443,302245000,81701000,"-",58502000,"-","-",40137000,926011000,1.16147E11,41139000,29714000,3580000000,295541000,3596000,310022000,817709000,140203000,351161000,3.17867E11
"PETR4<XBSP>","1T2020",1.8065797216,-5.5311269554,-1.3373197001,-4.2345319333,7.2460225903,4.6088421767,306858000,22235000,"-",60256000,"-","-",-12417000,971645000,1.34837E11,59234000,80382000,3346000000,231829000,3096000,404682000,812314000,82491000,463916000,3.80188E11
"PETR4<XBSP>","2T2020",-0.63647313958,-14.30850436,-3.463456344,-12.328315608,-2.7988456778,7.4031434483,285189000,-7982000,"-",60663000,"-","-",-33996000,1015142000,1.44169E11,66282000,106598000,2952000000,242766000,2955000,433273000,827705000,52681000,499555000,3.90005E11
"PETR4<XBSP>","3T2020",-0.34328798116,-18.240860198,-4.7303274189,-16.376206664,-1.5250943098,6.5649354073,278868000,-4253000,"-",61148000,"-","-",-44629000,965430000,1.40706E11,68368000,71635000,3782000000,247736000,2625000,380561000,817675000,56895000,448929000,3.73512E11
"PETR4<XBSP>","4T2020",3.9070907737,2.0073919332,0.6325582149,2.2957411539,18.238388056,3.0416025795,272069000,49621000,"-",58305000,"-","-",7108000,987419000,1.36287E11,51364000,60856000,3424000000,308410000,2740000,341184000,838216000,107926000,392548000,3.28268E11
"PETR4<XBSP>","1T2021",9.9936598064,17.875688926,5.7344460439,20.244435486,45.60709259,1.7786600549,282774000,128965000,"-",58177000,"-","-",56798000,998283000,1.24469E11,49349000,68155000,3299000000,313395000,6850000,354967000,851709000,187142000,404316000,3.32862E11
"PETR4<XBSP>","2T2021",13.929022813,28.450012418,10.951227206,30.094633172,50.243150625,1.157103398,342586000,172126000,"-",58130000,"-","-",102366000,941447000,1.15929E11,42207000,49126000,3013000000,356052000,6338000,276362000,815586000,230256000,318569000,2.6643E11
"PETR4<XBSP>","3T2021",17.681586395,36.198291672,13.952450474,34.56423942,56.055661456,0.93679890365,393450000,220551000,"-",58922000,"-","-",135054000,974689000,1.38664E11,49539000,59394000,2920000000,369077000,6612000,274585000,823250000,279473000,324124000,2.6181E11
"PETR4<XBSP>","4T2021",16.833241999,27.533170252,11.024604527,23.695953767,46.575194182,0.97042124442,452668000,210831000,"-",63048000,"-","-",106668000,972951000,1.34913E11,50631000,58410000,3630000000,387329000,2252000,277187000,826629000,273879000,327818000,2.65778E11
"PETR4<XBSP>","1T2022",19.405052233,34.496557689,15.097300187,29.67144558,47.68909837,0.61972207986,508135000,242325000,"-",64022000,"-","-",150062000,998662000,1.30222E11,43318000,81601000,5967000000,434194000,2867000,234100000,824190000,306347000,277418000,1.8985E11
"PETR4<XBSP>","2T2022",24.179098296,39.291077674,16.144648342,28.53945829,50.419697916,0.51144135561,568385000,286578000,"-",66090000,"-","-",161537000,1004754000,1.71157E11,48923000,85311000,14957000000,410545000,2307000,231714000,782252000,352668000,280637000,1.80369E11
"PETR4<XBSP>","3T2022",23.670251044,47.373331017,18.70313031,28.730017978,47.779018816,0.70973779665,616867000,294733000,"-",66971000,"-","-",176491000,947574000,1.35807E11,46728000,23650000,13038000000,372498000,1607000,246675000,821807000,361704000,293403000,2.56715E11
"PETR4<XBSP>","4T2022",24.142199183,51.869588485,19.351209009,29.474188156,45.887289944,0.61941140604,641256000,294255000,"-",68202000,"-","-",188328000,976709000,1.63731E11,47650000,41723000,14470000000,362594000,1791000,233053000,804435000,362457000,280703000,2.2451E11
"PETR4<XBSP>","1T2023",22.910378718,45.247084196,18.652492343,28.578966404,45.257819607,0.57364587256,638683000,289054000,"-",66784000,"-","-",181923000,978577000,1.2845E11,49483000,52277000,14629000000,402084000,1321000,221548000,832704000,355838000,271031000,2.04125E11
"PETR4<XBSP>","2T2023",18.706218368,42.167341336,15.849318346,26.992948313,40.338020129,0.7268497409,581563000,234591000,"-",65870000,"-","-",156375000,990459000,1.51599E11,49818000,49882000,11103000000,370683000,1598000,229557000,827693000,300461000,279375000,2.1839E11
"PETR4<XBSP>","3T2023",15.946418571,35.48607706,13.40863348,25.638850303,38.694610443,0.87224705077,536315000,207525000,"-",65682000,"-","-",136904000,1025496000,1.54571E11,55139000,60642000,6505000000,386007000,1483000,250312000,858917000,273207000,305451000,2.38304E11
"PETR4<XBSP>","4T2023",14.405635647,32.736831093,11.910498549,24.446770861,36.98129275,0.89142072269,511994000,189342000,"-",66204000,"-","-",124606000,1050888000,1.63928E11,55781000,61613000,13650000000,380441000,1899000,247281000,867478000,255546000,303062000,2.27799E11
"PETR4<XBSP>","1T2024",12.792337145,26.997575148,10.369139841,22.555727437,35.294621184,0.94334781056,490647000,173172000,"-",67666000,"-","-",110150000,1067292000,1.53876E11,61798000,57689000,24072000000,407636000,2286000,247157000,893453000,240838000,308955000,2.27194E11
"PETR4<XBSP>","2T2024",12.355210319,21.066375917,7.4826577802,15.873283039,33.010529691,1.1336848755,499065000,164744000,"-",67945000,"-","-",78763000,1058688000,1.77972E11,67003000,43829000,23848000000,373479000,2561000,264470000,880042000,232689000,331473000,2.63796E11
"PETR4<XBSP>","3T2024",12.207180175,21.550019871,7.8985089748,16.897735099,32.483888063,1.0567842174,503819000,163660000,"-",67531000,"-","-",84693000,1077849000,1.78932E11,63774000,47367000,30471000000,393655000,1398000,258383000,884853000,231191000,322157000,2.44319E11
"PETR4<XBSP>","4T2024",9.5106252252,10.070092567,3.2902826021,7.5401005238,27.952912318,1.6002036879,490829000,137201000,"-",67033000,"-","-",36606000,1124797000,1.94808E11,68783000,20254000,26397000000,366006000,1508000,304684000,952121000,204234000,373467000,3.26816E11
"SMTO3<XBSP>","2T2006","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"SMTO3<XBSP>","3T2006","-","-","-","-","-","-","-","-","-","-","-","-","-",691826,110313000,49929,"-","-",371282,0,77158,600723,"-",127087,96368000
"SMTO3<XBSP>","4T2006","-","-","-","-","-","-","-","-","-","-","-","-","-",1805645,237742000,102059,"-","-",980932,0,194115,1599605,"-",296174,225817000
"SMTO3<XBSP>","1T2007",3.6860091115,3.9905520308,2.5352582706,8.735733786,15.787552377,-0.17613883382,767022,121094,129623,"-","-","-",67005,2642926,217856000,110148,"-","-",1671480,7611,212655,2168254,250717,322803,-44161000
"SMTO3<XBSP>","2T2007","-","-","-","-","-","-","-","-","-","-","-","-","-",2756028,282293000,110267,"-","-",1660910,7611,271651,2330033,"-",381918,127949000
"SMTO3<XBSP>","3T2007","-","-","-","-","-","-","-","-","-","-","-","-","-",2835076,294632000,119828,"-","-",1629001,7611,356598,2474280,"-",476426,290434000
"SMTO3<XBSP>","4T2007","-","-","-","-","-","-","-","-","-","-","-","-","-",2915070,331673000,151992,"-","-",1622261,7611,418006,2586693,"-",569998,421302000
"SMTO3<XBSP>","1T2008",-1.537093097,-2.8733751912,-1.6079897882,-6.5830549395,-8.7480699587,4.0251840703,712420,-62323,180558,191214,"-","-",-46899,2916623,312813000,144761,"-","-",1624581,7611,446583,2676037,128891,591344,518810000
"SMTO3<XBSP>","2T2008",-1.5849549272,-3.8371609462,-2.0548633639,-9.9313714751,-10.90642676,"-",629913,-68701,"-","-","-","-",-62559,3044436,488009000,353241,"-","-",1622735,7611,389296,2860817,"-",742537,693686000
"SMTO3<XBSP>","3T2008",-0.69130689401,-4.5527457188,-2.154536701,-11.323945408,-4.8820826003,6.0262878756,645155,-31497,"-",174795,"-","-",-71051,3390845,530336000,352858,"-","-",1582048,22632,717003,3007061,143298,1069861,863555000
"SMTO3<XBSP>","4T2008",0.26979130669,-6.9501566972,-3.2004583125,-14.686909846,1.7118257444,4.7347874535,738685,12645,"-",198250,"-","-",-102699,3389827,554673000,403017,"-","-",1542125,18847,740306,3093391,210895,1143323,998543000
"SMTO3<XBSP>","1T2009",0.88122456697,-4.9113743564,-2.3053637856,-10.105327312,5.2519036262,3.8717899161,774443,40673,"-",202506,"-","-",-71865,3394692,559508000,401115,"-","-",1575201,18243,730486,3046236,243179,1131601,941538000
"SMTO3<XBSP>","2T2009",1.216851038,-1.1946090197,-0.58101073287,-2.1560451724,6.24665219,3.3308016938,899842,56210,"-",224109,"-","-",-14701,3339181,544683000,366348,"-","-",1604108,19938,679447,3048738,280319,1045795,933687000
